skill_id,skill_name,skill_type_id,skill_subtype_id
59021,UGS I-DEAS,,
59022,UGS Solid Edge,,
59023,UHF,,
59024,UHV,,
59025,UI,,
59026,Ui / Ux,,
59027,UI / UX Design,,
59028,UI & UX Design,,
59029,UI Animations,,
59030,UI Automation,,
59031,Ui Desgin,,
59032,UI design,,
59033,ui testing,,
59034,UI/UX,,
59035,UI/UX Design,,
59036,ui5,,
59037,UIKit,,
59038,UIM,,
59039,UiPath,,
59040,UIPATH ADVANCE LEVEL CERTIFIED,,
59041,UiPath Consulting,,
59042,UIPATH TOOL,,
59043,UIUX,,
59044,UIX,,
59045,UK Bribery Act,,
59046,UK Corporation Tax,,
59047,UK Employment Law,,
59048,UK English / British English,3,
59049,UK Fast Hosting,1,18
59050,UK GAAP,,
59051,UK Immigration,,
59052,UK Law,,
59053,UK Tax,,
59054,UKG Consulting Providers,,
59055,UKG Marketplace Software,,
59056,Ukrainian,,
59057,Ukrainian,3,
59058,Ukrainian Language,,
59059,Ukulele,,
59060,UL,,
59061,Ulcerative Colitis,,
59062,Ulead,,
59063,Ulead PhotoImpact,,
59064,Ulead VideoStudio,,
59065,Ulrichsweb,,
59066,Ultiboard,,
59067,Ultimaker,,
59068,Ultimate,,
59069,Ultimate (UltiPro),,
59070,Ultimate Frisbee,,
59071,Ultimate Software,,
59072,Ultimate Software UltiPro,,
59073,Ultimate Software UltiPro Workplace,,
59074,Ultipro,,
59075,UltiPro,1,18
59076,UltiPro (Ultimate Software),,
59077,Ultra,,
59078,Ultra Low Latency,,
59079,Ultra tax,,
59080,Ultra-High Vacuum (UHV),,
59081,UltraDev,,
59082,UltraDns,1,18
59083,UltraEdit,,
59084,Ultrafast Spectroscopy,,
59085,Ultrafiltration,,
59086,Ultramicrotomy,,
59087,Ultrasonic Scaling Certification,4,
59088,Ultrasonic Testing,,
59089,Ultrasonic Welding,,
59090,Ultrasonics,,
59091,Ultrasound,,
59092,Ultrasound Therapy,,
59093,UltraStaff,,
59094,UltraTax,,
59095,UltraTax CS,,
59096,UltraVNC,,
59097,UM,,
59098,UMA,,
59099,Umantis,1,18
59100,Umbilicals,,
59101,Umbraco,,
59102,Umbraco,1,18
59103,Umbrella,,
59104,Umbrella Insurance,,
59105,Umbrellas,,
59106,UML,,
59107,UML Tools,,
59108,UMLS,,
59109,UMTS,,
59110,UMTS Terrestrial Radio Access Network (UTRAN),,
59111,Unanet,,
59112,Unawave,,
59113,Unbiased,,
59114,Unbounce,,
59115,Unbounce,1,18
59116,Uncamco Ucam,,
59117,Uncategorized,,
59118,Uncertainty,,
59119,Uncertainty Analysis,,
59120,Uncertainty Quantification,,
59121,Unconventional,,
59122,Unconventional Warfare,,
59123,Underbalanced Drilling,,
59124,Undercover,,
59125,Underfloor Heating,,
59126,Undergraduate Teaching,,
59127,Underground Mining,,
59128,Underground Storage Tanks,,
59129,Underground Structures,,
59130,Underhill Geomatics Copan,,
59131,Underscore.js,,
59132,Underscores,,
59133,Undersea Warfare,,
59134,Understand & Convey Complex Information,,
59135,Understanding of Building Structural Systems,,
59136,Undertone,1,18
59137,Underware Design DTAB,,
59138,Underwater,,
59139,Underwater Acoustics,,
59140,Underwater Basket Weaving,,
59141,Underwater Photography,,
59142,Underwater Video,,
59143,Underwater Welding,,
59144,underwear,,
59145,Underwriting,,
59146,Underwriting & Rating Software,,
59147,Underwriting software,,
59148,Unemployed,,
59149,Unemployment,,
59150,Unemployment Benefits,,
59151,Unemployment Claims,,
59152,Unemployment claims administration,,
59153,UNET,,
59154,Unfair Competition,,
59155,Unfair Labor Practice Charges,,
59156,Unfair Trade Practices,,
59157,UNFCCC,,
59158,Unfuddle,,
59159,Unger Software Methusaleh,,
59160,UNI-GROUP Lockpave Pro,,
59161,UNI/CARE Pro-Filer,,
59162,Unica,,
59163,Unica Affinium Campaign,,
59164,Unica Campaign,,
59165,Unicast,,
59166,Unicenter Service Desk,,
59167,Unicenter TNG,,
59168,Unicode,,
59169,Unicorn HRO Open4,,
59170,Unicru,,
59171,Unicycle,,
59172,UniData,,
59173,Unidata GEMPAK,,
59174,Unidata Gempak Analysis and Rendering Program GARP,,
59175,Unidata Integrated Data Viewer IDV,,
59176,Unidata McIDAS-X,,
59177,Unidata Network common data form NetCDF,,
59178,Uniface,,
59179,Unifi,,
59180,Unified Communication VARs Providers,,
59181,Unified Communications,,
59182,Unified Endpoint Management (UEM) Software,,
59183,Unified Fabric,,
59184,Unified Managed Accounts,,
59185,Unified Messaging,,
59186,Unified messaging software,,
59187,Unified Modeling Language,,
59188,Unified Modeling Language (UML),,
59189,Unified modeling language UML,,
59190,Unified Presence,,
59191,Unified Process,,
59192,Unified Threat Management,,
59193,Unified Threat Management Software,,
59194,Unified Workspaces Software,,
59195,UniFocus Watson Human Resources Manager,,
59196,Uniform Combined State Law,,
59197,Uniform Combined State Law Examination - (FINRA Series 66) (NASAA),4,
59198,Uniform Commercial Code,,
59199,Uniform Investment Adviser Law Examination - (FINRA Series 65) (NASAA),4,
59200,Uniform Programs,,
59201,Uniform Securities Agent State Law Examination - (FINRA Series 63) (NASAA),4,
59202,Uniforms,,
59203,Unigraphics,,
59204,unigraphics nx,,
59205,Union,,
59206,Union & Non-Union,,
59207,Union Agreements,,
59208,Union Avoidance,,
59209,Union Consultation,,
59210,Union Contracts,,
59211,Union Elections,,
59212,Union Environment,,
59213,Union Experience,,
59214,Union Grievances,,
59215,Union Negotiations,,
59216,Union Organizing Campaigns,,
59217,Union Relations,,
59218,Union Relationships,,
59219,Union Representation,,
59220,Union Steward,,
59221,UniPaaS,,
59222,Unique Identification UID system databases,,
59223,Unique Marketing,,
59224,Unique Selling Proposition,,
59225,Uniqueness,,
59226,Uniquery,,
59227,UniResMan,,
59228,Uniscribe,,
59229,UniSim,,
59230,UnisonCare UniCharts,,
59231,Unisphere,,
59232,UNISTAT Statistical Package,,
59233,Unisys,,
59234,Unisys Main Frame,,
59235,Unisys Mainframe,,
59236,Unit conversion software,,
59237,Unit Costing,,
59238,Unit Investment Trusts,,
59239,Unit Movement Officer,,
59240,Unit Operations,,
59241,Unit Pricing,,
59242,Unit Production Management,,
59243,Unit Testing,,
59244,Unit testing software,,
59245,unit trust,,
59246,Unit Trusts,,
59247,United Kingdom Immigration Law,,
59248,United Nations,,
59249,United Nations Food and Agriculture Organization Livestock and Environment Toolbox LEAD,,
59250,United States Professional Tennis Association (USPTA) Professional 1,4,
59251,United States Professional Tennis Association (USPTA) Professional 2,4,
59252,United States Professional Tennis Association (USPTA) Professional 3,4,
59253,United States Supreme Court,,
59254,United States Tennis Association (USTA) Coach,4,
59255,United Systems and Software Individual Life and Health Administration System,,
59256,UNITIME,,
59257,Unity,,
59258,Unity 2D,,
59259,Unity 3D,,
59260,Unity Ads,,
59261,Unity Connection,,
59262,Unity Development,,
59263,Unity Express,,
59264,Unity Game Engine,,
59265,Unity Technologies,,
59266,Unity Technologies Unity,,
59267,Unity Virtual Reality,,
59268,Unity3D,,
59269,Universal Asynchronous Receiver/Transmitter (UART),,
59270,Universal Audio,,
59271,Universal Design,,
59272,Universal Design for Learning,,
59273,Universal Life,,
59274,Universal Mediumship,,
59275,Universal Mobile Telecommunications System (UMTS),,
59276,Universal parcel shipping software,,
59277,Universal Precautions,,
59278,Universal Software Solutions VersaVision,,
59279,Universal Tax Systems TaxWise,,
59280,Universal Technical Systems TK Solver,,
59281,Universal Verification Methodology (UVM),,
59282,Universal Windows Platform,,
59283,Universities,,
59284,University of Arizona RangeView,,
59285,University of California Thesaurus Linguae Graecae TLG,,
59286,University of Kent,,
59287,University Recruiting,,
59288,University Recruitment,,
59289,University Relations,,
59290,University Teaching,,
59291,Unix,,
59292,UNIX (HP-UX,,
59293,Unix Administration,,
59294,Unix Administrators (both Linux and Solaris),,
59295,Unix command line,,
59296,Unix environments,,
59297,Unix Networking,,
59298,Unix Operating Systems,,
59299,Unix Security,,
59300,Unix Services,,
59301,UNIX Shell,,
59302,Unix Shell Scripting,,
59303,unix sockets,,
59304,UNIX System V,,
59305,UNIX Utilities,,
59306,UNIX/AIX,,
59307,Unix/Linux,,
59308,Unixware,,
59309,Unlawful Detainer,,
59310,Unlayer,,
59311,Unlimited Learning Resources Valusource Pro,,
59312,Unloading,,
59313,Unmanned Aerial Systems,,
59314,Unmanned Vehicles,,
59315,Unobtrusive Javascript,,
59316,Unqork Platform,,
59317,Unreal,,
59318,Unreal 3,,
59319,Unreal Editor,,
59320,Unreal Engine,,
59321,Unreal Engine,1,18
59322,Unreal Engine 3,,
59323,Unreal Engine 4,,
59324,Unreal Technology Unreal Engine,,
59325,UnrealScript,,
59326,Unruly Media,1,18
59327,UNSATFLOW,,
59328,Unsecured Loans,,
59329,Unstructured Data,,
59330,Unstructured Supplementary Service Data (USSD),,
59331,Unstructured/Semi-Structured Data Processing/Analysis,,
59332,Unsupervised Learning,,
59333,Unsupervised Machine Learning,,
59334,Untangle,,
59335,Unternehmensf√ºhrung,,
59336,Unternehmensfinanzierung,,
59337,Unternehmertum,,
59338,Up-selling,,
59339,UPC,,
59340,UpCloud,1,18
59341,Upcycling,,
59342,Update Manager,,
59343,Updos,,
59344,uPerform,,
59345,UPF,,
59346,Upgradation,,
59347,Upgrades,,
59348,Upholstery,,
59349,Upholstery Cleaning,,
59350,UPK,,
59351,Upland Consulting Group Repair Traq,,
59352,UPnP,,
59353,Upper Cervical,,
59354,Upper Extremity,,
59355,Upperspace DesignCAD,,
59356,Upperspace ModelCAD,,
59357,UPS,1,18
59358,UPS Intelliverse,,
59359,UPS Logistics Technologies Roadnet Transportation Suite,,
59360,UPS Shipping,,
59361,UPS Systems,,
59362,UPS WorldShip,,
59363,Upselling,,
59364,Upselling Existing Busines,,
59365,Upsellit,1,18
59366,Upside Learning UpsideLMS,,
59367,Upside Software UpsideContract,,
59368,Upsizing,,
59369,Upstream,,
59370,Upstream Marketing,,
59371,Upstream Oil & Gas,,
59372,Upstream Processing,,
59373,Uptime,,
59374,UptimeRobot,1,18
59375,Uranium,,
59376,Urban,,
59377,Urban Agriculture,,
59378,Urban Anthropology,,
59379,Urban Art,,
59380,Urban code deploy,,
59381,Urban Culture,,
59382,Urban Design,,
59383,Urban Drainage,,
59384,Urban Ecology,,
59385,Urban Economics,,
59386,Urban Education,,
59387,Urban Fantasy,,
59388,Urban Forestry,,
59389,Urban Gardening,,
59390,Urban Geography,,
59391,Urban History,,
59392,Urban Housing,,
59393,Urban Infill,,
59394,Urban Infill Development,,
59395,Urban Infrastructure Planning,,
59396,Urban Intervention,,
59397,Urban Ministry,,
59398,Urban Music,,
59399,Urban Planning,,
59400,Urban Planning and Design Software,,
59401,Urban Politics,,
59402,Urban Redevelopment,,
59403,Urban Regeneration,,
59404,Urban Search,,
59405,Urban Search & Rescue,,
59406,Urban Search &amp; Rescue,,
59407,Urban Sociology,,
59408,Urban Studies,,
59409,Urbanism,,
59410,Urbanization,,
59411,UrbanSim,,
59412,URC,,
59413,Urchin,,
59414,Urdu,,
59415,Urdu (Pakistan),3,
59416,Urdu Language,,
59417,Urea,,
59418,Urethane,,
59419,Urgency,,
59420,Urgent Care,,
59421,Urinalysis,,
59422,URL Filtering,,
59423,URL Rewriting,,
59424,URL Shortener,,
59425,Urns,,
59426,Urodynamics,,
59427,Urogynecology,,
59428,Urology,,
59429,us & uk mortgage,,
59430,US Employment Law,,
59431,US Equities,,
59432,US GAAP,,
59433,US GAAP reporting,,
59434,US GAAP Research and Compliance,,
59435,US Healthcare,,
59436,US Hispanic Market,,
59437,Us human resources,,
59438,US IT Recruiter,,
59439,US IT Recruitment,,
59440,US IT Staffing,,
59441,US Navy Submarine Captain,,
59442,US Passport,,
59443,US Patent,,
59444,us payroll,,
59445,US Recruiter,,
59446,US Recruitment,,
59447,US staffing,,
59448,US State & Local Government Software,,
59449,US Tax,,
59450,US Tax Terms,,
59451,US Treasuries,,
59452,US-IT,,
59453,USA PATRIOT Act,,
59454,Usability,,
59455,Usability Design,,
59456,Usability Engineering,,
59457,Usability Hub,,
59458,Usability Labs,,
59459,usability principles,,
59460,Usability Test,,
59461,Usability Testing,,
59462,Usability testing software,,
59463,UsabilityHub,,
59464,Usage Analysis,,
59465,USAW,,
59466,USAW Club Coach Certification,4,
59467,USAW Sports Performance Coach Certification,4,
59468,USB,,
59469,USB3.0,,
59470,USCG Captain,,
59471,USDA,,
59472,USDA Child Nutrition Database,,
59473,USDA Comet,,
59474,USDA Database for Inventory,,
59475,USDA Forest Vegetation Simulator FVS,,
59476,USDA NRCS Soil Data Viewer,,
59477,USDA NRCS VegSpec,,
59478,USDA Rural,,
59479,USDA Rural Housing,,
59480,USDA SamplePoint,,
59481,Use Case,,
59482,Use Case Analysis,,
59483,Use Case Diagrams,,
59484,use cases,,
59485,Use Tax,,
59486,Useability Testing,,
59487,Used Equipment,,
59488,User Acceptance Testing,,
59489,User Access Management,,
59490,User Acquisition,,
59491,User Administration,,
59492,User Adoption,,
59493,User Affinity Diagramming / Analysis,,
59494,User Analysis,,
59495,User and Entity Behavior Analytics (UEBA) Software,,
59496,User Assistance,,
59497,User Authentication,,
59498,User Behavior,,
59499,User behavior tracking,,
59500,User Centered Design Process,,
59501,User Controls,,
59502,User Datagram Protocol (UDP),,
59503,User Defined Functions,,
59504,User Documentation,,
59505,User Exits,,
59506,User Experience,,
59507,User Experience (UX),,
59508,User Experience (UX) Design,,
59509,User Experience (UX) Design Services Providers,,
59510,User experience / interaction design,,
59511,User Experience Design,,
59512,User Experience Design (UED),,
59513,user experience flow mapping,,
59514,User experience mapping,,
59515,User Experience Resea,,
59516,User Experience Research,,
59517,User Experience Testing,,
59518,User Experience Writing,,
59519,User feedback analysis,,
59520,User Flow,,
59521,User Flows,,
59522,User Friendly,,
59523,User Generated Content,,
59524,User Groups,,
59525,User Growth Strategies,,
59526,User Guide Creation,,
59527,User guides,,
59528,User Interaction,,
59529,User Interface,,
59530,User Interface (UI),,
59531,User Interface Design,,
59532,User interface design software,,
59533,User Interface Programming,,
59534,User Interface Prototyping,,
59535,User Interface Specifications,,
59536,User Interface Testing,,
59537,User Interview,,
59538,User Interviews,,
59539,User Involvement,,
59540,User Journey Map,,
59541,User Journey Mapping,,
59542,User Journey Maps,,
59543,User Journeys,,
59544,User Management,,
59545,User Manager,,
59546,User Manual Development,,
59547,User manuals,,
59548,User Modeling,,
59549,User Persona,,
59550,user personas,,
59551,User Profiling,,
59552,User Provisioning,,
59553,User Provisioning and Governance Tools,,
59554,User Requirements,,
59555,User Research,,
59556,User Research Repositories,,
59557,User Research Software,,
59558,User ressearch,,
59559,User Scenarios,,
59560,User Segmentation,,
59561,User Stories,,
59562,User Story Development,,
59563,User Story Mapping,,
59564,User Survey,,
59565,User Surveys,,
59566,user testing,,
59567,User Threat Prevention Software,,
59568,User Training,,
59569,User Trust (Comodo),1,18
59570,User Virtualization,,
59571,User-center design,,
59572,User-centered Design,,
59573,User-Generated Content Software,,
59574,UserLike,1,18
59575,USERRA,,
59576,UserReport,1,18
59577,UserVoice,1,18
59578,USGBC,,
59579,Ushering,,
59580,USIM,,
59581,USMAP computer operator apprenticeship,,
59582,USMT,,
59583,USP,,
59584,USPAP,,
59585,USPS,,
59586,USPS.com,,
59587,USPV,,
59588,USSD,,
59589,UST,,
59590,Ustream,,
59591,Ustream,1,18
59592,USyCaMs,,
59593,Utilities,,
59594,Utilities Management,,
59595,Utilities Regulation,,
59596,Utilities Software,,
59597,Utilities’ Customer Information System (CIS),,
59598,Utility 2.0,,
59599,Utility Analysis,,
59600,Utility Billing,,
59601,Utility Computing,,
59602,Utility Construction,,
59603,utility design,,
59604,Utility Industry,,
59605,Utility Law,,
59606,Utility Locating,,
59607,Utility Mapping,,
59608,Utility Pole Climbing,,
59609,Utility Rate Analysis,,
59610,Utility Regulation,,
59611,Utility Systems,,
59612,Utility Vehicles,,
59613,Utilization,,
59614,Utilization Management,,
59615,Utilization Management Software,,
59616,Utilization Review,,
59617,Utilization Review (UR),,
59618,UTP,,
59619,UTQUANT,,
59620,UTRAN,,
59621,UV,,
59622,UV coating,,
59623,UV disinfection,,
59624,UV Mapping,,
59625,UV-Vis-NIR,,
59626,UV/Vis,,
59627,UV/Vis Spectroscopy,,
59628,Uveitis,,
59629,UVLayout,,
59630,UVM,,
59631,UWB,,
59632,UX,,
59633,UX / UI,,
59634,UX / UI Design,,
59635,UX Architecture,,
59636,UX copy,,
59637,UX Design,,
59638,UX Designer,,
59639,UX Development,,
59640,UX Pin,,
59641,UX Product Design,,
59642,UX Prototyping,,
59643,UX research,,
59644,UX Strategy,,
59645,UX UI Design,,
59646,UX writing,,
59647,UX-Design,,
59648,UX/UI,,
59649,ux/ui design,,
59650,UX&UI,,
59651,UXPin,,
59652,Uzbek,,
59653,Uzbek,3,
59654,v,,
59655,V Lookups,,
59656,V-Max,,
59657,V-Model,,
59658,V-Ray,,
59659,V-Ray (Chaos Group),,
59660,V&V,,
59661,V+,,
59662,V1,,
59663,V2V,,
59664,V3 Foundation,,
59665,V4,,
59666,V5,,
59667,V5.2,,
59668,V6,,
59669,V8,,
59670,V8i,,
59671,VA Loans,,
59672,VA/VE,,
59673,Vaadin,,
59674,Vaastu,,
59675,Vacancies,,
59676,Vacancy Monitoring,,
59677,Vacant Land,,
59678,Vacant Land Sales,,
59679,Vacant Lots,,
59680,Vacation,,
59681,Vacation Homes,,
59682,Vacation Planning,,
59683,Vacation Rental,,
59684,Vacation Rental Software,,
59685,Vaccinations,,
59686,Vaccine Tracking Software,,
59687,Vaccines,,
59688,Vacuum,,
59689,Vacuum Chambers,,
59690,Vacuum Deposition,,
59691,Vacuum Distillation,,
59692,Vacuum Forming,,
59693,Vacuum Pumps,,
59694,VAD,,
59695,Vagaro,1,18
59696,Vagrant,,
59697,Vagrant (Software),,
59698,Vala,,
59699,Valen Technologies Risk Manager,,
59700,Valet Parking,,
59701,Valgrind,,
59702,Valiant Vantage,,
59703,Validation,,
59704,Validation Engineering,,
59705,Validation Master Plans,,
59706,Validation Protocols,,
59707,Validation Reports,,
59708,Validation Rules,,
59709,Validity,,
59710,Valley Agricultural Software DairyCOMP 305,,
59711,Valley Agricultural Software Feed Watch,,
59712,ValtamTech Flight Crew Log,,
59713,Valuable Articles,,
59714,Valuation,,
59715,Valuation Modeling,,
59716,Value Added Analysis,,
59717,Value Analysis,,
59718,Value Assessment,,
59719,Value at Risk (VAR),,
59720,Value Based Care,,
59721,Value Based Prioritization,,
59722,Value Based Selling,,
59723,Value Chain Analysis,,
59724,Value Chain Management,,
59725,Value Creation,,
59726,Value Driven,,
59727,Value Engineering,,
59728,Value Enhancement,,
59729,Value for Money,,
59730,Value Investing,,
